User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
1643,43.87,100.0,329,6.45,highly active,6
1501,92.44,100.0,2128,6.45,sedentary,3
1729,76.11,100.0,8486,7.2,active,9
4584,76.27,96.83,10081,6.45,sedentary,4
3118,51.45,99.86,1826,9.09,active,1
3525,66.4,96.68,3149,7.7,sedentary,2
4249,78.8,100.0,3743,8.46,active,6
3236,90.1,98.75,6465,7.57,sedentary,1
3178,81.98,95.65,10854,8.49,active,7
4591,82.92,97.5,13746,5.26,highly active,8
4836,75.21,96.03,656,6.44,active,2
1919,62.24,100.0,2233,5.47,highly active,3
3339,75.73,97.43,2947,5.59,sedentary,10
2969,90.3,97.87,94,6.28,active,7
2658,71.98,94.94,3110,5.94,active,10
2834,74.11,96.26,5216,7.53,highly active,5
2567,92.26,96.23,3740,5.34,active,1
2869,99.23,96.19,6368,7.68,highly active,2
1376,81.59,99.48,11400,5.13,highly active,8
4729,50.46,97.08,10180,4.84,highly active,8
2179,85.1,99.17,3632,8.3,active,4
1507,99.82,98.01,3454,7.77,sedentary,2
2436,58.22,98.49,267,5.99,highly active,4
3575,87.69,99.34,603,6.45,active,9
4426,72.18,96.56,14412,5.65,sedentary,4
1558,93.66,100.0,11474,7.52,active,9
4258,68.49,95.62,14999,4.98,sedentary,7
4102,51.48,96.7,6661,8.04,highly active,6
3307,80.09,97.28,11333,8.63,sedentary,10
1420,83.3,98.01,4887,6.27,highly active,2
2552,80.16,93.13,1142,9.92,highly active,9
4622,67.26,95.71,3090,8.46,highly active,4
1941,70.09,97.54,9814,5.93,highly active,2
4110,88.28,98.54,11725,4.42,highly active,9
4560,53.21,98.46,9468,5.84,active,5
4715,69.89,97.52,4532,6.86,highly active,6
3589,52.92,96.49,7628,6.56,active,7
4741,68.86,96.81,2452,6.55,highly active,4
4274,106.51,95.81,1289,6.75,highly active,9
1283,64.98,98.79,9001,7.53,sedentary,2
3155,90.41,100.0,1178,7.17,sedentary,6
3315,49.34,93.48,2307,6.93,highly active,3
3269,75.6,99.07,9671,7.88,highly active,9
2827,75.21,97.61,9142,7.7,sedentary,2
2553,86.18,99.02,930,4.81,sedentary,3
1692,63.23,100.0,1595,6.68,active,5
2478,79.97,98.35,6467,6.4,sedentary,5
3300,65.37,98.81,24,6.89,active,5
1256,90.38,98.27,1636,7.38,sedentary,6
3430,82.68,98.36,1825,7.94,highly active,9
1441,92.78,98.56,1986,7.65,highly active,9
2881,61.9,97.02,5700,9.26,sedentary,10
3646,78.07,97.42,1611,6.66,active,1
2113,77.85,100.0,3726,6.26,sedentary,3
4820,67.56,94.91,1332,4.3,sedentary,9
3437,93.46,96.37,7695,7.95,active,8
1581,86.72,94.57,5886,7.41,active,6
4115,105.46,94.61,6935,5.65,active,4
4735,103.03,97.55,3567,6.48,active,1
3645,102.69,99.06,1698,6.76,highly active,10
2124,52.96,99.22,418,6.67,sedentary,4
4985,100.3,96.75,11638,4.22,sedentary,7
3654,85.41,100.0,1238,5.89,sedentary,4
4837,82.82,97.93,7650,6.96,active,8
2380,68.27,100.0,4494,5.44,active,9
2565,80.96,97.17,12785,7.08,sedentary,7
4832,90.26,96.62,9193,9.6,sedentary,5
3080,84.88,98.56,1324,4.77,active,7
2993,65.79,95.44,7660,3.75,highly active,10
4300,98.14,95.41,1713,8.31,sedentary,6
2547,76.87,100.0,1298,9.64,active,3
4701,85.19,98.21,615,7.06,highly active,6
1861,87.61,97.39,844,6.51,sedentary,2
3745,106.98,100.0,8518,5.53,sedentary,5
1904,74.22,100.0,7884,6.48,sedentary,9
1404,91.62,96.47,10685,3.93,highly active,2
1843,79.59,100.0,15388,6.99,sedentary,8
2782,78.65,96.57,2181,5.25,active,3
2564,45.6,98.14,6494,7.92,highly active,6
2184,73.69,100.0,1709,4.78,sedentary,2
1746,53.96,97.31,5220,7.44,active,9
2725,40.0,98.0,1638,5.63,sedentary,9
4188,75.21,98.38,463,5.85,highly active,5
1270,54.28,100.0,646,7.77,active,5
2715,79.62,100.0,42,4.25,active,3
2510,82.64,97.53,8202,6.61,sedentary,2
4956,75.21,99.62,15281,5.51,active,5
1273,73.18,98.39,8619,7.03,sedentary,1
3306,59.01,99.13,3003,6.93,sedentary,10
2158,96.05,98.0,5269,6.68,active,10
4793,57.91,97.27,302,3.51,active,5
2771,59.23,99.91,2175,5.36,active,3
1421,75.1,97.12,784,6.92,sedentary,3
2444,75.87,100.0,4795,8.05,highly active,5
2209,72.1,98.29,10302,6.86,sedentary,8
4678,60.58,98.62,1182,5.48,active,5
3425,90.05,98.28,314,5.58,highly active,7
4594,73.59,100.0,1042,5.94,active,7
1890,65.62,98.88,2700,3.84,active,9
1721,86.67,100.0,2175,6.47,highly active,3
4267,62.9,100.0,9297,6.45,sedentary,9
1880,99.71,98.77,900,5.58,highly active,7
2121,73.8,95.39,3005,5.35,active,9
3652,68.54,95.16,1095,6.91,highly active,9
3069,77.53,99.02,2349,6.72,highly active,2
2473,72.77,98.24,2195,6.71,active,3
4243,54.94,97.49,7043,6.45,highly active,8
1382,63.95,97.88,117,6.52,active,9
3181,45.69,97.84,7419,7.52,active,1
2449,58.05,97.76,4234,8.93,highly active,2
4096,73.16,98.8,1424,8.74,sedentary,5
2590,80.3,98.07,4663,4.87,sedentary,3
4156,82.07,97.31,12776,7.3,highly active,9
2786,81.66,93.78,18231,6.41,active,7
1143,73.84,98.11,12019,7.07,highly active,4
2886,71.91,98.53,2853,6.13,highly active,9
4981,74.95,95.71,9163,4.07,active,9
2702,66.01,98.97,3477,4.79,active,9
2435,51.98,98.57,4977,4.88,sedentary,3
1223,59.32,96.66,14466,7.5,sedentary,9
1219,53.82,97.82,1607,6.45,active,7
1178,71.58,95.35,2462,5.8,active,9
2654,85.24,99.16,18665,10.4,highly active,1
1432,97.25,94.01,8418,3.66,active,10
1264,68.08,97.62,469,5.74,active,2
1953,72.59,100.0,907,6.77,highly active,4
1428,103.24,97.92,6064,2.67,highly active,9
4733,68.96,97.01,11222,8.78,highly active,8
3463,65.6,95.27,11018,5.46,highly active,7
4524,73.04,100.0,3872,6.55,active,8
3774,68.63,95.35,2093,7.17,active,3
3244,64.82,100.0,10848,4.11,highly active,4
2577,53.88,97.18,20185,10.15,highly active,8
4124,98.89,98.35,4110,6.7,highly active,7
1479,83.26,97.71,1033,5.99,sedentary,4
4514,99.25,95.56,6586,4.83,highly active,7
2353,89.32,96.41,520,6.81,sedentary,1
4878,49.95,93.71,1329,6.71,active,2
1889,61.36,97.66,5079,8.6,highly active,9
4854,69.77,100.0,6875,8.25,active,9
1924,60.54,98.01,4143,5.67,highly active,8
3170,47.71,98.91,12293,6.08,sedentary,9
2902,61.64,98.98,3286,7.31,active,9
2410,72.09,97.88,1179,8.27,highly active,7
2362,98.85,97.16,4364,8.8,sedentary,5
1028,60.35,99.02,2608,7.63,highly active,8
4022,71.63,96.16,1946,4.42,active,6
1034,74.48,96.7,4621,5.81,active,9
4589,99.0,98.01,7452,4.74,sedentary,6
2419,40.0,97.37,18294,4.77,highly active,7
3670,62.83,96.74,6651,6.86,sedentary,4
4365,78.7,100.0,12660,5.46,sedentary,5
1588,81.27,96.0,8336,6.93,highly active,5
4420,57.34,100.0,749,4.69,sedentary,9
4218,74.42,98.49,15565,7.23,active,3
4138,75.19,100.0,1557,5.85,active,9
1903,97.07,96.48,3197,6.06,active,10
3567,78.13,99.91,12839,4.55,sedentary,4
1339,64.44,96.85,2603,6.71,highly active,6
1174,84.11,97.23,3382,7.31,highly active,7
2923,71.18,94.96,4653,4.59,highly active,3
2714,66.5,95.85,4823,7.51,active,1
1596,60.3,99.6,9714,6.56,sedentary,2
1450,70.55,97.68,11892,5.76,active,5
2159,67.3,98.92,11415,7.11,highly active,2
4926,75.52,100.0,2494,7.18,active,5
4087,66.65,100.0,3103,3.55,highly active,3
2356,77.56,100.0,6737,8.12,highly active,6
4266,76.25,94.17,8122,7.17,sedentary,2
4567,63.19,98.92,659,8.36,active,9
3056,87.48,94.26,2947,5.61,active,7
4899,53.16,95.54,1585,5.43,sedentary,5
3381,92.03,99.91,4962,8.92,sedentary,4
4404,79.94,98.76,1293,7.94,sedentary,9
2016,83.82,100.0,6084,4.36,highly active,2
3374,50.24,97.67,4408,6.52,active,9
3062,74.23,98.01,3621,8.03,highly active,3
1838,98.01,98.58,7327,6.77,active,4
2637,72.82,96.18,3768,5.68,sedentary,3
1225,76.95,99.94,3567,5.5,active,4
4496,57.84,97.99,7371,6.6,active,7
2813,53.41,98.53,412,8.03,highly active,8
4479,78.46,100.0,3965,5.01,active,8
3160,64.83,100.0,1521,3.3,sedentary,1
3020,66.69,97.31,275,5.89,highly active,8
2451,75.95,99.2,247,7.18,highly active,7
3048,85.3,97.78,1284,7.51,sedentary,2
3313,82.89,96.64,3983,4.98,highly active,6
2514,76.49,97.76,5854,6.9,active,1
2231,88.31,99.62,11123,5.54,active,1
2645,90.66,99.56,6549,7.6,highly active,4
2735,75.21,95.08,5138,6.3,active,2
3999,100.02,97.47,259,7.76,sedentary,3
4440,58.69,100.0,2475,6.6,active,6
1305,52.0,94.98,8249,7.25,sedentary,4
3059,95.75,95.33,2207,5.84,highly active,7
4416,64.5,100.0,6315,5.43,sedentary,1
4536,40.0,97.47,6482,6.07,active,3
2723,70.11,94.04,2548,7.42,active,7
2689,93.43,97.63,5933,10.29,highly active,1
2517,70.39,96.84,847,8.39,sedentary,6
2391,48.37,96.31,9087,8.78,sedentary,5
4917,70.66,100.0,159,6.34,highly active,4
3984,72.21,94.43,251,5.69,sedentary,3
1419,69.96,96.69,14295,3.19,active,9
4005,64.21,98.37,6077,5.6,active,10
4862,64.92,94.84,1244,4.43,active,9
3218,85.92,100.0,6442,7.65,sedentary,3
1133,66.3,96.35,3232,6.2,sedentary,10
3030,77.42,95.62,2201,4.52,active,6
4012,77.37,99.25,11674,7.32,sedentary,1
2450,65.76,99.17,4541,6.98,highly active,8
4096,63.71,97.97,2431,4.8,active,6
2553,76.05,96.07,20138,8.77,active,3
4261,50.22,97.02,1262,5.37,highly active,5
2164,104.91,98.06,1072,7.39,highly active,8
4626,66.41,96.28,716,6.31,highly active,8
2869,69.14,100.0,930,6.45,sedentary,4
2819,86.05,100.0,2039,7.88,sedentary,7
3705,72.45,95.28,8392,4.85,sedentary,5
4386,68.74,100.0,7800,9.23,highly active,10
4515,54.94,97.59,10091,4.6,sedentary,1
2342,76.53,95.22,5999,4.91,highly active,4
2464,66.8,98.97,4749,8.94,sedentary,7
4163,106.22,97.36,3958,6.46,sedentary,9
3226,71.92,98.83,14536,6.97,highly active,8
2079,75.21,99.84,2945,7.13,sedentary,8
2178,89.25,99.34,15548,4.88,highly active,10
2695,60.0,96.55,2256,9.32,highly active,9
1110,76.59,100.0,1198,9.79,sedentary,5
3184,96.07,97.29,2061,3.7,sedentary,9
3279,70.37,99.57,4838,5.83,sedentary,3
4039,71.93,99.48,18215,7.52,highly active,7
1467,89.02,98.73,1366,6.33,highly active,4
3779,96.38,98.86,6070,5.69,highly active,1
3528,72.94,96.06,1718,7.34,highly active,1
1813,48.92,95.97,4378,9.04,sedentary,3
2272,61.46,99.87,9257,3.9,active,8
1993,67.84,97.02,13570,4.99,active,7
3031,90.85,97.18,2853,5.37,sedentary,10
1322,78.46,96.91,19485,10.1,sedentary,8
3969,64.87,97.0,4423,8.76,sedentary,4
1903,58.11,97.71,19311,6.91,sedentary,6
2541,52.6,97.27,1835,6.37,highly active,7
2999,82.74,98.37,15917,7.16,highly active,4
2815,69.16,97.61,2841,8.26,sedentary,10
4503,90.22,98.01,9725,6.12,active,8
3653,81.41,98.56,17025,5.99,active,5
4340,65.8,98.09,2960,3.82,active,6
4780,66.89,98.94,6638,5.46,sedentary,10
4608,76.54,95.63,8564,5.94,highly active,7
1147,74.53,97.09,5439,7.15,highly active,5
2141,61.63,99.17,13209,6.9,sedentary,9
1849,82.73,97.08,420,4.41,sedentary,10
1366,93.08,100.0,6407,6.51,highly active,6
3897,71.34,100.0,5214,5.68,active,5
2089,83.73,98.55,281,6.13,active,6
3038,72.61,98.13,89,6.62,highly active,9
3860,111.15,100.0,6522,8.42,sedentary,2
4441,75.21,92.9,878,5.81,active,5
1174,85.52,98.71,10243,9.02,active,2
2854,92.51,100.0,20865,4.55,sedentary,4
1587,65.39,94.56,1367,5.18,sedentary,5
1494,85.59,96.3,11216,6.36,active,10
4020,87.94,99.91,6265,4.75,sedentary,8
2137,81.45,97.7,4158,4.52,active,2
1976,86.45,99.01,7354,6.61,sedentary,7
2784,65.28,94.06,11348,4.51,highly active,9
4786,40.0,97.0,7561,6.38,active,1
2170,62.38,100.0,9618,9.05,highly active,8
1034,54.93,99.4,6546,6.21,sedentary,1
1998,100.84,96.09,5827,6.7,highly active,5
2332,73.04,96.31,468,4.78,active,4
3585,60.83,99.22,1179,4.93,highly active,8
3797,65.92,98.21,3337,3.06,active,7
2037,52.13,98.81,7338,5.02,sedentary,2
1373,84.41,97.13,551,7.65,active,6
3604,85.92,96.92,5502,5.64,sedentary,9
2451,79.55,97.91,92,6.73,sedentary,9
2751,64.26,96.49,10169,6.83,active,10
3280,97.89,96.48,7695,7.6,sedentary,5
1704,86.73,94.38,5147,8.99,highly active,6
1562,75.21,96.95,5926,7.41,sedentary,8
3986,72.09,95.62,18896,6.14,sedentary,9
3934,57.65,96.66,16603,7.7,highly active,7
3773,97.08,97.7,11016,6.96,sedentary,10
4734,68.27,99.56,2868,3.14,sedentary,4
4511,54.31,97.47,794,4.7,highly active,8
4573,72.81,98.16,2714,6.16,active,2
4346,98.85,97.2,9759,5.62,sedentary,8
2873,87.97,98.29,6609,6.32,sedentary,4
3123,67.18,97.78,8559,2.86,sedentary,3
3729,72.39,93.92,779,7.76,active,8
4803,89.92,97.6,1207,6.42,active,3
2883,95.92,97.77,7641,8.32,sedentary,10
2979,51.74,98.01,3254,6.54,sedentary,9
2312,69.68,97.21,3490,4.95,active,8
3962,67.69,99.43,11125,4.69,active,6
2563,95.13,96.48,8405,6.7,sedentary,3
3938,54.68,96.79,784,6.5,highly active,2
1691,87.08,100.0,2954,4.04,highly active,4
3300,40.77,96.03,7842,7.91,active,8
2200,75.51,99.69,17033,5.74,sedentary,6
4108,55.33,94.87,1997,5.2,highly active,5
3457,108.06,97.56,478,7.63,highly active,10
2634,64.24,98.67,5961,5.46,sedentary,7
1126,64.6,99.13,1418,6.25,sedentary,5
2506,83.75,95.98,7381,5.7,highly active,8
2191,88.61,100.0,1223,4.55,active,8
3639,68.43,97.29,3031,8.45,highly active,9
1293,79.75,96.28,11078,4.99,highly active,10
4916,80.92,99.85,8070,5.21,active,1
4709,53.38,96.09,6539,8.51,highly active,2
2366,73.21,98.71,18697,6.35,sedentary,3
2019,65.54,97.24,937,6.98,highly active,4
3357,51.65,97.25,8220,8.77,sedentary,7
3709,78.2,100.0,873,8.73,active,6
3575,90.22,98.24,1026,5.68,sedentary,7
3587,75.66,93.49,4942,8.23,sedentary,3
1418,40.0,94.86,170,4.09,active,3
1443,68.15,98.01,4866,3.86,sedentary,10
1684,61.6,95.12,66,6.57,highly active,8
4629,101.7,96.72,6456,6.37,active,6
3887,69.91,99.6,2617,7.47,sedentary,3
3283,50.79,97.64,608,7.31,highly active,1
2462,74.31,99.42,10625,7.54,sedentary,10
3261,84.53,100.0,3459,8.9,highly active,6
1084,76.48,99.38,4109,9.44,highly active,10
3841,62.96,96.11,3284,7.82,active,8
2767,68.12,99.64,611,6.47,highly active,2
1084,86.48,99.58,4312,6.19,highly active,6
2944,76.52,97.87,7664,6.48,highly active,10
4560,105.38,96.17,16358,5.64,active,7
3112,76.47,98.05,4977,7.89,active,4
2669,52.08,98.28,578,8.06,active,9
1662,72.0,95.64,1269,5.55,active,4
1626,75.21,99.73,321,6.25,sedentary,7
1063,51.71,97.21,889,3.85,sedentary,7
4414,76.96,97.93,4584,6.36,sedentary,4
3986,68.73,98.73,1736,6.56,highly active,10
4946,77.24,98.38,7307,4.84,active,5
1918,102.45,97.77,230,5.71,sedentary,10
2375,73.06,96.03,13626,4.77,sedentary,9
2181,90.37,100.0,7924,4.14,highly active,6
2878,79.01,99.09,1204,6.45,highly active,9
4534,73.03,95.84,1757,8.63,highly active,1
4296,96.76,97.94,2276,4.91,highly active,10
2940,84.48,94.55,3894,8.42,sedentary,3
1312,76.73,96.81,5922,6.74,sedentary,9
3662,88.63,99.09,8033,7.36,sedentary,8
1918,76.93,98.01,550,9.14,sedentary,5
2882,91.75,96.12,6601,7.42,highly active,6
1812,57.3,96.39,427,5.11,active,6
3987,75.21,98.76,12282,3.42,active,10
2489,77.58,94.37,288,7.46,active,9
4954,86.24,96.19,3812,5.31,active,8
2326,94.4,97.65,5914,6.78,active,9
1679,59.63,99.3,702,4.47,sedentary,8
1434,67.92,97.54,18932,7.04,sedentary,10
2158,83.47,98.91,3531,8.31,active,7
4175,68.4,96.94,1949,9.65,highly active,10
2455,71.26,98.53,10621,6.93,active,2
3387,56.24,97.91,54,7.08,active,4
3394,60.18,95.52,785,7.38,sedentary,4
3693,49.91,98.01,4454,6.92,highly active,8
1648,85.16,98.89,253,8.62,sedentary,7
3156,91.75,94.12,8784,7.34,active,5
4896,65.31,100.0,9307,6.45,highly active,7
3580,92.32,98.32,6016,8.35,highly active,6
1295,93.41,100.0,4198,6.45,active,8
3159,69.95,99.52,3953,7.13,active,1
2612,58.85,96.81,3347,5.19,active,4
4248,70.69,97.63,707,8.68,sedentary,5
3390,81.12,97.99,2393,6.27,highly active,4
3148,78.41,97.41,3913,5.41,active,1
4829,93.72,97.29,2659,6.42,active,5
3676,80.65,99.59,2605,7.9,active,6
2627,72.32,100.0,63,9.57,highly active,2
4472,93.39,93.64,7019,4.31,active,5
1027,82.69,99.7,9018,6.53,active,9
2560,69.49,97.69,9507,6.68,highly active,8
1057,87.65,97.23,6429,6.74,active,1
2521,88.21,98.17,8517,8.96,active,6
1296,93.98,95.14,10271,6.16,active,7
3181,81.45,95.92,5241,8.84,active,8
4402,66.84,97.05,3550,6.87,highly active,1
3296,79.96,98.06,940,5.73,sedentary,6
4068,66.57,100.0,4977,6.79,sedentary,2
3597,77.43,99.56,4977,6.69,sedentary,2
1901,96.15,97.55,20677,6.8,sedentary,8
2964,92.72,95.72,1178,5.45,highly active,1
2098,75.21,98.05,9901,5.44,active,4
2677,74.66,98.9,1927,8.2,sedentary,3
2191,65.39,97.44,6323,5.26,highly active,8
1770,53.07,100.0,3969,6.3,sedentary,8
2526,79.08,98.31,2981,7.07,highly active,5
2378,101.76,97.9,8774,6.78,sedentary,3
2248,99.49,100.0,4977,8.23,highly active,9
2554,85.42,98.83,6367,8.82,highly active,4
1145,45.38,94.24,1302,10.33,active,5
2983,80.09,97.03,8038,6.61,sedentary,1
2264,79.71,94.59,14771,7.06,highly active,2
3940,77.48,93.79,8087,6.24,active,8
3391,61.08,94.92,2392,6.77,highly active,9
2772,87.78,97.88,5833,7.55,highly active,1
2058,77.79,98.03,5065,6.19,active,3
3749,75.21,100.0,5021,7.62,highly active,5
3048,52.04,100.0,573,5.94,active,4
3019,61.98,95.15,1514,8.01,sedentary,2
1152,67.72,96.79,5198,7.12,highly active,3
3476,82.36,97.1,11202,7.05,sedentary,1
1507,79.06,99.97,1404,5.81,sedentary,4
4197,81.38,97.25,1256,6.37,highly active,7
1490,65.26,94.16,9985,5.94,sedentary,8
4553,46.46,99.58,8210,7.8,highly active,7
1344,63.6,96.94,4646,4.47,sedentary,5
2935,96.12,100.0,361,5.44,active,4
2761,65.69,98.79,4479,8.31,sedentary,5
1220,77.66,99.61,12606,6.78,active,5
2938,75.91,99.37,74,8.33,sedentary,5
2942,77.75,95.97,757,7.74,sedentary,1
1722,54.97,93.81,11600,7.9,active,7
4096,87.27,100.0,5213,7.13,active,4
1527,73.51,99.34,7598,5.51,highly active,5
4253,109.65,95.87,9566,6.61,highly active,1
2522,69.41,92.79,2498,4.63,highly active,9
3888,89.66,100.0,2475,6.25,sedentary,10
2664,69.18,98.42,2145,5.68,active,7
4113,103.79,100.0,1281,3.71,highly active,1
4986,85.96,98.88,2544,7.14,sedentary,2
3977,96.11,96.75,629,8.39,active,8
2871,86.63,97.82,1926,4.66,highly active,2
4819,75.21,97.85,2679,8.12,active,7
3919,50.8,95.88,1169,3.02,sedentary,10
2462,92.97,97.74,563,6.28,sedentary,1
2425,100.91,99.62,1235,9.46,sedentary,6
4617,75.21,98.01,5252,6.46,sedentary,2
1344,88.04,99.24,6357,5.4,highly active,9
1801,83.36,98.63,1696,6.37,highly active,6
1044,90.89,100.0,4905,7.77,active,1
4717,71.07,98.95,43,6.08,highly active,4
3068,47.78,96.11,6449,7.09,highly active,6
2657,86.39,95.09,9,7.07,sedentary,2
4141,80.89,100.0,7205,7.32,highly active,10
2887,53.95,96.08,4622,8.05,active,7
3095,76.22,97.88,647,6.63,active,5
2514,72.67,96.76,48,6.98,sedentary,3
3598,71.4,100.0,5615,4.72,active,8
3334,75.21,98.06,11499,7.92,active,6
2001,63.82,94.88,13592,8.54,highly active,9
2033,85.31,98.6,5895,7.53,sedentary,3
3589,85.42,97.66,15272,4.42,active,10
3040,40.0,99.05,13862,5.89,sedentary,6
3803,73.97,100.0,8386,6.58,active,7
1273,78.0,96.5,3157,5.21,active,1
1955,86.22,95.43,12289,9.72,highly active,7
3647,83.23,100.0,3479,7.11,sedentary,1
2751,48.74,95.69,3613,7.9,active,10
1838,71.11,100.0,18409,6.67,active,3
1478,91.12,97.31,4852,4.7,active,8
3062,57.02,98.01,1365,7.68,sedentary,9
1515,74.96,95.89,1075,9.52,highly active,8
1190,88.07,99.1,2519,5.93,active,4
2191,86.41,99.93,4282,5.65,highly active,10
4592,72.68,95.92,2473,7.76,highly active,6
3668,92.7,100.0,8711,7.89,active,8
2160,64.03,99.89,5476,8.22,highly active,10
3201,85.98,100.0,3654,6.29,active,8
2411,88.47,98.46,1680,6.28,active,8
4280,54.48,93.29,6509,2.56,highly active,9
1271,94.54,98.48,7848,6.58,active,6
1142,50.27,97.74,10732,5.65,highly active,8
2912,67.97,95.49,1841,9.34,sedentary,7
4891,90.19,100.0,106,6.86,highly active,6
2092,79.95,98.44,4858,3.82,sedentary,8
4332,92.05,98.01,2002,9.29,sedentary,9
1787,76.98,97.59,4977,8.31,sedentary,4
3126,93.08,100.0,2694,7.95,active,6
2681,73.45,96.38,3473,4.65,sedentary,4
1622,58.66,95.37,20658,5.68,sedentary,3
4841,68.14,98.07,4326,5.2,sedentary,7
4676,73.28,100.0,9045,6.53,sedentary,9
3572,40.0,97.29,5587,7.66,sedentary,7
3819,75.21,97.73,10104,7.16,highly active,10
1937,73.54,98.2,2672,5.14,sedentary,4
4692,89.46,97.4,14663,6.22,highly active,10
4401,77.41,99.16,5572,8.07,sedentary,4
4260,51.88,95.35,2588,7.27,sedentary,9
2118,76.19,95.57,272,7.1,sedentary,6
1616,73.2,98.74,93,5.18,active,9
2031,64.71,96.87,3051,6.74,sedentary,2
1066,69.15,100.0,1700,4.8,highly active,2
4567,75.4,97.18,378,5.26,sedentary,7
1190,40.0,99.05,5633,4.28,sedentary,9
3815,84.06,97.11,3841,9.15,sedentary,2
4893,82.51,97.91,5622,4.99,highly active,6
1989,70.78,98.16,1737,5.34,active,3
2140,104.46,96.0,1605,6.02,highly active,2
3314,82.66,100.0,2786,8.33,highly active,2
2634,68.73,97.09,12614,7.41,sedentary,6
4580,54.53,98.28,9422,9.03,highly active,7
4369,81.0,100.0,145,7.23,sedentary,10
4980,85.83,97.82,4038,6.95,active,7
2187,76.86,97.69,3821,8.54,highly active,10
4579,74.15,98.34,19155,8.12,active,10
1652,69.91,97.53,9581,8.11,sedentary,5
4339,82.39,96.34,8771,7.21,sedentary,4
1548,63.36,98.26,5823,8.06,highly active,5
2097,74.71,97.49,7265,6.05,active,2
4579,76.39,95.24,8395,5.65,sedentary,1
1072,83.65,97.52,5629,5.99,active,9
3355,62.73,97.41,13042,9.91,highly active,5
1198,59.94,97.61,263,4.93,active,3
4201,75.75,95.59,19856,6.45,highly active,10
2781,78.11,99.23,10397,9.47,highly active,10
4895,74.92,100.0,5269,7.1,highly active,10
1571,40.0,97.87,13779,6.02,highly active,1
1790,79.99,97.41,12321,7.33,active,4
2638,113.53,98.54,3805,5.76,highly active,2
2831,88.77,98.52,12820,5.14,sedentary,7
2855,45.66,96.71,1460,8.52,sedentary,9
2510,68.92,99.29,4433,8.42,sedentary,8
1983,72.07,96.67,1850,6.02,sedentary,7
2174,75.21,95.67,929,5.77,sedentary,8
4740,56.42,97.56,15750,6.82,sedentary,10
4277,61.6,98.39,3200,6.36,active,5
1178,89.01,97.53,8072,5.27,highly active,1
1734,73.33,97.85,5498,4.31,sedentary,1
3136,89.22,100.0,2994,4.7,highly active,1
1798,65.15,99.79,9503,4.94,highly active,4
4505,69.86,94.82,10807,6.82,sedentary,1
1787,69.53,97.08,4977,5.29,sedentary,1
3795,51.73,96.36,13743,5.33,sedentary,1
4254,71.16,99.09,3072,4.62,sedentary,9
1208,99.57,99.45,10061,4.65,sedentary,2
1492,75.21,98.01,7350,4.61,sedentary,10
4201,76.76,95.3,4261,6.38,highly active,2
3712,75.21,97.48,15382,8.06,active,10
4084,101.53,100.0,5944,8.75,active,6
2657,71.3,98.73,12836,6.58,sedentary,1
1731,89.36,100.0,5323,5.33,active,9
2129,49.33,98.01,2766,7.35,highly active,4
4446,73.34,98.79,4977,5.19,active,1
2605,74.02,98.0,408,7.15,active,9
4778,82.73,96.94,15742,5.27,active,8
3745,66.12,94.45,4942,5.39,sedentary,8
4170,72.45,97.06,9668,6.42,active,7
1593,76.4,98.95,2846,8.93,highly active,8
4658,71.18,97.6,3393,7.78,sedentary,8
3933,72.22,98.75,1481,5.41,active,6
3899,87.49,96.96,4977,4.92,sedentary,8
2215,83.71,97.48,309,5.27,active,10
1324,82.77,98.87,3423,7.47,active,4
1978,50.35,97.63,2852,6.83,highly active,4
2749,81.45,97.16,11739,7.48,highly active,8
2850,62.39,99.2,4874,5.73,sedentary,6
